stations_id,stationsname,bundesland,mess_datum,mess_datum_beginn,mess_datum_ende,bedeckungsgrad,lufttemperatur,lufttemperatur_max,lufttemperatur_min,windstaerke,sonnenscheindauer,windspitze,lufttemperatur_absmax,lufttemperatur_absmin,niederschlagshoehe,niederschlagshoehe_max,schneehoehe_neu,schneehoehe,sturm_6bft,sturm_8bft,gewitter,glatteis,graupel,hagel,nebel,tau,stationshoehe,geobreite,geolaenge
3987,Potsdam,Brandenburg,1913-01-15,19130101,19131231,5.08,9.06,13.7,5.04,3.02,1635.1,NA,30.6,-12.5,480.4,18,NA,66,37,1,23,0,9,1,71,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1914-01-15,19140101,19141231,5.28,9.1,13.69,5.32,2.99,1642.7,NA,31.7,-13,687.9,25.1,NA,127,35,5,33,0,11,1,83,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1915-01-15,19150101,19151231,5.35,8.09,12.65,4.13,3.06,1751.3,NA,35,-15.6,583.9,32.7,NA,325,21,5,24,0,19,0,91,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1916-01-15,19160101,19161231,5.64,8.69,13.15,5.19,3.27,1469.2,NA,29.5,-7.7,661.4,29.4,NA,135,24,23,35,0,12,0,97,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1917-01-15,19170101,19171231,5.12,8.01,12.75,3.78,3.17,1797.4,NA,34.9,-23.5,508.1,22.4,NA,809,23,16,33,0,12,1,76,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1918-01-15,19180101,19181231,5.41,8.95,13.69,5.07,3.09,1570.6,NA,33.1,-10.6,609.6,24.8,NA,408,21,11,37,0,8,3,112,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1919-01-15,19190101,19191231,5.63,7.62,12.13,3.83,2.9,1446.2,NA,34.1,-15.6,574.4,35.5,NA,519,16,0,14,0,11,2,87,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1920-01-15,19200101,19201231,5.04,8.85,13.52,5.04,3.08,1653,NA,32.5,-10.7,585.7,51.1,NA,97,29,2,30,0,4,1,92,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1921-01-15,19210101,19211231,4.64,9.42,14.41,5,3.4,2086.6,NA,35.6,-17.6,558.7,24.6,NA,58,49,8,23,0,11,0,53,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1922-01-15,19220101,19221231,5.35,7.31,11.68,3.61,3.27,1636.7,NA,36.8,-17.1,653.5,44.8,NA,536,29,4,28,0,12,1,66,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1923-01-15,19230101,19231231,5.55,8.16,12.35,4.68,3.31,1555.1,NA,35.3,-16.2,522.2,15.7,NA,296,38,2,13,0,7,0,79,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1924-01-15,19240101,19241231,4.97,7.95,12.53,4.08,3.1,1847.7,NA,32.4,-14.2,491.5,40.1,NA,475,20,2,35,0,10,2,118,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1925-01-15,19250101,19251231,5.34,8.98,13.39,5.16,3.25,1741.7,NA,34.6,-13.4,578.2,22.4,NA,324,48,6,28,0,8,2,101,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1926-01-15,19260101,19261231,5.69,9.2,13.23,5.79,2.76,1541.5,NA,32,-12.6,788.2,43.6,NA,116,24,0,31,0,7,3,122,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1927-01-15,19270101,19271231,5.44,8.35,12.35,4.91,2.82,1646.3,NA,32.3,-20,769.5,83.1,NA,104,22,0,30,0,8,3,78,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1928-01-15,19280101,19281231,4.95,8.56,13.07,4.64,3.05,1929.6,NA,35.1,-11.2,562.9,19.4,NA,131,34,2,19,0,3,1,63,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1929-01-15,19290101,19291231,4.69,7.81,12.39,3.55,2.94,1997.4,NA,34.7,-26.8,422.5,22.1,NA,971,28,1,16,0,6,2,86,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1930-01-15,19300101,19301231,5.2,9.15,13.33,5.47,3.17,1663.3,NA,33.7,-7.2,691.2,48.4,NA,41,46,3,26,0,6,1,115,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1931-01-15,19310101,19311231,5.25,8.01,12.21,4.51,3.01,1733.2,NA,32.4,-12.5,727.4,56.5,NA,219,32,1,31,0,15,2,92,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1932-01-15,19320101,19321231,4.97,8.97,13.4,5.11,2.79,1743.2,NA,37.2,-16.2,499.6,21.9,NA,17,21,0,33,0,6,1,105,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1933-01-15,19330101,19331231,5.32,7.97,12.62,3.72,2.92,1774.4,NA,33.7,-19.5,506.7,44,NA,179,35,2,27,0,10,5,119,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1934-01-15,19340101,19341231,5.19,10.4,15.16,6.05,2.94,1985,NA,33.2,-10.2,490.9,31.7,NA,24,31,1,22,0,4,3,140,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1935-01-15,19350101,19351231,5.43,8.95,13.35,4.91,2.98,1909.8,NA,34.5,-14.1,617.2,33.6,NA,253,42,1,22,0,11,2,120,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1936-01-15,19360101,19361231,5.6,8.83,13.15,4.98,3.18,1665.3,NA,34.7,-13.7,540.7,32.7,NA,56,34,4,23,0,8,3,83,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1937-01-15,19370101,19371231,5.69,8.95,13.13,5.2,3.18,1638.4,NA,35,-14.4,636.9,58.8,NA,398,38,3,24,0,13,3,76,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1938-01-15,19380101,19381231,5.3,9.38,13.83,5.42,3.55,1848.4,NA,33.9,-16.9,543.8,24.4,NA,367,30,43,20,0,16,2,40,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1939-01-15,19390101,19391231,5.65,8.83,13.14,5.11,3.21,1661.8,NA,31.6,-13.6,720.8,27.9,NA,164,17,10,32,0,5,0,54,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1940-01-15,19400101,19401231,5.47,6.62,11.22,2.44,3.33,1837.6,NA,30.2,-22.5,589.6,69.2,NA,1100,25,19,21,0,5,2,51,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1941-01-15,19410101,19411231,5.71,7.15,11.33,3.49,3.27,1604.7,NA,32.4,-21.8,661.8,35.9,NA,702,24,7,22,0,7,2,65,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1942-01-15,19420101,19421231,5.33,7.46,11.98,3.43,3.27,1799.5,NA,32.8,-22.2,509.6,20.8,NA,682,43,1,28,0,6,0,72,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1943-01-15,19430101,19431231,5.06,9.31,14.12,4.93,3.36,1998.5,NA,37.4,-16.5,442.1,23.3,NA,224,47,2,16,0,3,7,59,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1944-01-15,19440101,19441231,5.45,9.01,13.38,5.14,3.31,1744.4,NA,34.1,-14.2,534.9,19.5,NA,178,35,3,21,0,10,3,41,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1945-01-15,19450101,19451231,NA,9.38,13.43,5.77,3.34,NA,NA,33,-15.9,607,37.7,NA,138,42,9,25,0,3,0,51,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1946-01-15,19460101,19461231,5.3,8.81,13.11,5,3.07,1804.2,NA,36,-16.2,539.4,51.9,NA,112,38,3,29,0,6,0,56,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1947-01-15,19470101,19471231,4.93,8.58,13.27,4.3,3.05,2111.1,NA,35.5,-19.8,587.3,43.2,NA,670,29,2,24,0,16,5,48,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1948-01-15,19480101,19481231,5.3,9.76,14.37,5.62,3.11,1955.2,NA,33.8,-14.5,632.7,68,NA,201,44,4,29,0,7,3,48,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1949-01-15,19490101,19491231,5.04,9.77,14.58,5.55,3.15,2030.3,NA,34.9,-11.8,510.4,48.2,NA,82,38,6,29,0,21,2,57,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1950-01-15,19500101,19501231,5.57,9.03,13.4,5.29,3,1833.2,NA,32.7,-15.5,602.3,27.3,NA,171,30,1,39,0,19,3,54,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1951-01-15,19510101,19511231,5.52,9.35,13.95,5.37,3.02,1884.4,NA,33.4,-12.6,578.8,28.5,NA,48,129,97,36,0,21,3,41,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1952-01-15,19520101,19521231,5.89,8.16,12.33,4.54,2.91,1706,NA,34.6,-10.4,546.8,25,NA,479,150,105,28,0,22,3,58,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1953-01-15,19530101,19531231,5.39,9.81,14.52,5.58,2.88,1942.2,NA,32.5,-18.2,482.8,45.4,81,674,21,0,29,0,18,6,63,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1954-01-15,19540101,19541231,5.59,8.04,12.43,4.18,3.06,1667.4,NA,34.1,-20,696.1,54.2,27,131,NA,NA,NA,NA,NA,NA,NA,NA,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1955-01-15,19550101,19551231,5.67,7.95,12.54,4.07,2.95,1742.7,NA,30.5,-17.8,688.9,29.1,NA,556,24,1,40,0,18,3,56,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1956-01-15,19560101,19561231,5.69,7.16,11.48,3.4,3.08,1632.9,NA,30.9,-23,720.6,28.8,NA,727,52,15,29,0,19,8,48,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1957-01-15,19570101,19571231,5.54,9,13.54,5.11,2.94,1744.2,NA,34.8,-16.5,570,34.5,NA,83,42,14,26,0,12,1,58,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1958-01-15,19580101,19581231,5.83,8.52,12.76,4.95,2.91,1634.9,NA,32.2,-14.4,711.1,41.7,44,107,40,21,34,0,14,4,57,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1959-01-15,19590101,19591231,4.92,9.52,14.57,5.09,2.87,2068.7,NA,38.4,-11.8,497.2,39.4,39,192,37,9,22,0,19,0,62,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1960-01-15,19600101,19601231,5.69,8.66,13.06,4.86,2.93,1631.2,NA,33.3,-14.8,670.4,37.3,NA,204,54,5,31,0,16,8,67,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1961-01-15,19610101,19611231,5.46,9.29,13.75,5.2,3.1,1700.9,NA,34,-19.5,760.6,28.1,21,70,40,12,29,0,11,8,55,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1962-01-15,19620101,19621231,5.6,7.61,11.74,3.82,3.11,1509.5,NA,30.3,-15.5,513.5,34.4,NA,173,41,12,34,0,15,3,60,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1963-01-15,19630101,19631231,5.28,7.79,12.5,3.46,2.77,1846.4,NA,35.9,-20.9,468.4,21.8,71,1359,40,15,30,0,21,3,85,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1964-01-15,19640101,19641231,5.23,8.47,12.94,4.36,2.92,1858,NA,35.2,-16.8,501.4,41.6,44,225,71,30,31,0,14,3,68,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1965-01-15,19650101,19651231,5.66,7.95,12.27,4.1,2.96,1656.7,NA,29.9,-16.6,633.1,23.4,104,534,53,25,22,0,22,3,63,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1966-01-15,19660101,19661231,5.85,8.88,13.02,5.31,2.92,1551,NA,32.9,-15.1,719.9,24.3,76,458,57,17,37,0,12,4,72,0,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1967-01-15,19670101,19671231,NA,9.52,14.02,5.86,3.27,1762.5,NA,32.4,-17.2,695.7,23.4,31,87,NA,NA,NA,NA,NA,NA,NA,NA,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1968-01-15,19680101,19681231,NA,8.73,13.33,5,NA,1726.75,NA,33.1,-16.4,614.3,37.8,77,326,NA,NA,NA,NA,NA,NA,NA,NA,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1969-01-15,19690101,19691231,NA,7.86,12.58,4.06,3.16,1735.3,NA,34.4,-24.5,584.2,78.6,97,881,NA,NA,NA,NA,NA,NA,NA,NA,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1970-01-15,19700101,19701231,5.58,7.94,12.35,4.17,3.33,1594.9,NA,31.9,-17.9,624.3,22.2,176,2702,NA,NA,NA,NA,NA,NA,NA,NA,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1971-01-15,19710101,19711231,NA,9.11,13.88,5.13,3.31,1827.55,NA,34.4,-19.2,529.8,26.4,37,226,NA,NA,NA,NA,NA,NA,NA,NA,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1972-01-15,19720101,19721231,NA,8.31,12.87,4.68,NA,1684.1,NA,33.2,-16,499.7,36.6,26,92,NA,NA,NA,NA,NA,NA,NA,NA,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1973-01-15,19730101,19731231,5.06,8.74,13.33,4.95,3.24,1759,NA,32.9,-10.2,491.5,22.3,47,125,NA,NA,NA,NA,NA,NA,NA,NA,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1974-01-15,19740101,19741231,5.42,9.35,13.75,5.73,3.35,1589.1,NA,35.5,-6.9,714.3,34.2,21,43,NA,NA,NA,NA,NA,NA,NA,NA,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1975-01-15,19750101,19751231,5.04,9.57,14.12,5.67,3.04,1785.5,NA,34.2,-10.9,428.8,55.7,23,67,NA,NA,NA,NA,NA,NA,NA,NA,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1976-01-15,19760101,19761231,4.88,8.71,13.45,4.59,NA,1797.8,NA,36.3,-14.6,377,15.4,64,228,NA,NA,NA,NA,NA,NA,NA,NA,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1977-01-15,19770101,19771231,5.77,8.99,13.34,5.49,NA,1448.42,NA,31.9,-9.3,660.7,36.4,26,166,NA,NA,NA,NA,NA,NA,NA,NA,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1978-01-15,19780101,19781231,5.71,8.39,12.73,4.79,NA,1568.05,NA,32.6,-19,621.6,104.8,47,268,NA,NA,NA,NA,NA,NA,NA,NA,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1979-01-15,19790101,19791231,5.61,8.07,12.38,4.39,3.33,1625.02,32,33,-19.2,584,22.7,104,2109,NA,NA,NA,NA,NA,NA,NA,NA,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1980-01-15,19800101,19801231,5.62,7.91,12.07,4.25,NA,1642.2,NA,32.2,-13.4,644.6,61.3,72,400,NA,NA,NA,NA,NA,NA,NA,NA,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1981-01-15,19810101,19811231,5.58,8.7,12.83,5.07,NA,1558.65,NA,31.8,-13.9,786.3,41.9,84,654,NA,NA,NA,NA,NA,NA,NA,NA,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1982-01-15,19820101,19821231,4.57,9.52,14.51,5.24,NA,2064.76,NA,34.1,-17.4,397.2,21.3,7,70,NA,NA,NA,NA,NA,NA,NA,NA,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1983-01-15,19830101,19831231,5.1,9.77,14.3,5.71,3.07,1686,NA,36.5,-12,614.5,31.5,19,186,NA,NA,NA,NA,NA,NA,NA,NA,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1984-01-15,19840101,19841231,5.29,8.51,12.63,4.84,NA,1522.2,NA,35.3,-11.1,549,18.9,32,75,NA,NA,NA,NA,NA,NA,NA,NA,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1985-01-15,19850101,19851231,5.51,8.21,12.53,4.19,2.97,1550.3,NA,32.7,-20.2,491.1,21.2,89,447,NA,NA,NA,NA,NA,NA,NA,NA,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1986-01-15,19860101,19861231,5.27,8.16,12.98,4.33,3.1,1657.54,NA,36.2,-19.9,724,39.6,97,588,NA,NA,NA,NA,NA,NA,NA,NA,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1987-01-15,19870101,19871231,5.6,7.39,11.91,3.98,2.91,1524.5,NA,32.8,-20.8,664.5,26.4,95,911,NA,NA,NA,NA,NA,NA,NA,NA,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1988-01-15,19880101,19881231,5.54,9.32,13.82,5.42,NA,1675.06,NA,30.7,-10.9,543.1,19.1,73,259,NA,NA,NA,NA,NA,NA,NA,NA,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1989-01-15,19890101,19891231,4.99,10.04,15.04,5.73,2.9,1982.1,NA,35.3,-10.6,461.3,24.6,16,26,NA,NA,NA,NA,NA,NA,NA,NA,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1990-01-15,19900101,19901231,5.27,10,14.52,6.31,3.03,1842.8,NA,33.2,-7.6,654.2,40.8,35,192,NA,NA,NA,NA,NA,NA,NA,NA,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1991-01-15,19910101,19911231,5.04,8.91,13.26,4.73,2.77,1867.9,NA,35.4,-13.5,506.2,68,38,250,30,0,22,27,15,2,45,237,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1992-01-15,19920101,19921231,5.01,9.82,14.36,5.59,2.73,1841.4,NA,38.6,-11.1,554,28.3,11,20,42,2,21,40,24,1,42,261,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1993-01-15,19930101,19931231,5.56,8.72,12.96,5.09,2.78,1647.4,37.3,30.8,-15.8,671.5,46,45,211,40,4,30,63,24,3,45,238,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1994-01-15,19940101,19941231,5.26,9.77,14.07,6.04,2.9,1738.4,29.3,37.5,-12.5,742.9,45.1,15,28,62,2,28,22,27,3,34,262,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1995-01-15,19950101,19951231,5.47,9.15,13.51,5.33,2.92,1805.1,30.4,33.6,-14.4,598.1,30.5,66,260,44,0,24,56,53,0,35,216,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1996-01-15,19960101,19961231,5.59,7.33,11.52,3.78,2.78,1551.1,27.3,33.4,-17.7,431.7,19,73,221,14,0,23,43,40,0,55,205,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1997-01-15,19970101,19971231,5.38,9.27,13.88,5.32,2.87,1868.3,35,33.7,-18.5,480.7,30.2,6,70,41,2,29,28,20,1,23,225,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1998-01-15,19980101,19981231,5.88,9.43,13.65,5.9,3.06,1487.5,27,35.9,-14.2,595.7,32.3,31,117,62,0,23,21,24,0,25,230,81,52.3813,13.0622
3987,Potsdam,Brandenburg,1999-01-15,19990101,19991231,5.33,10.16,14.76,6.2,2.96,1824.1,31,35.2,-11.4,406.1,19.8,61,166,37,2,28,37,21,2,22,224,81,52.3813,13.0622
3987,Potsdam,Brandenburg,2000-01-15,20000101,20001231,5.51,10.4,14.9,6.63,2.98,1750.7,27,36.6,-11,537.8,30.4,34,120,47,0,29,13,27,2,34,239,81,52.3813,13.0622
3987,Potsdam,Brandenburg,2001-01-15,20010101,20011231,5.63,9.25,13.44,5.52,2.94,1563.3,26.5,35.4,-12.2,626.8,29,102,350,36,0,21,44,24,0,41,221,81,52.3813,13.0622
3987,Potsdam,Brandenburg,2002-01-15,20020101,20021231,5.33,9.72,14.03,5.93,3.02,1665.9,34,34.2,-13.6,762.5,84.1,37,198,47,4,27,36,26,2,38,216,81,52.3813,13.0622
3987,Potsdam,Brandenburg,2003-01-15,20030101,20031231,4.7,9.7,14.68,5.22,2.81,2081.1,27.2,35.5,-15.6,428.3,21,33,243,32,0,19,44,27,2,18,168,81,52.3813,13.0622
3987,Potsdam,Brandenburg,2004-01-15,20040101,20041231,5.36,9.36,13.73,5.42,2.94,1672.5,31.9,31.5,-12.2,630.2,26.9,39,120,35,2,28,33,13,0,28,209,81,52.3813,13.0622
3987,Potsdam,Brandenburg,2005-01-15,20050101,20051231,5.12,9.44,13.96,5.38,2.89,1942.8,26.7,33.2,-11.3,617.1,37.3,83,458,34,0,25,51,14,1,21,211,81,52.3813,13.0622
3987,Potsdam,Brandenburg,2006-01-15,20060101,20061231,5.07,10.11,14.7,6.02,2.82,1927.1,24.8,36.1,-18,502.3,50.1,66,624,30,0,26,72,22,4,23,227,81,52.3813,13.0622
3987,Potsdam,Brandenburg,2007-01-15,20070101,20071231,5.37,10.48,14.91,6.53,3.01,1783.6,32.1,37.2,-8.8,798.3,36.7,23,32,52,1,37,13,10,5,23,247,81,52.3813,13.0622
3987,Potsdam,Brandenburg,2008-01-15,20080101,20081231,5.44,10.24,14.68,6.23,2.94,1753.2,30.6,34.6,-8.2,553.8,20,24,50,39,1,16,26,19,0,24,223,81,52.3813,13.0622
3987,Potsdam,Brandenburg,2009-01-15,20090101,20091231,5.27,9.61,14.11,5.51,2.85,1819.2,25,33.4,-18.9,599.3,20.4,64,304,22,0,30,56,16,1,43,242,81,52.3813,13.0622
3987,Potsdam,Brandenburg,2010-01-15,20100101,20101231,5.74,8.29,12.44,4.37,2.8,1604.7,23.9,38.2,-16.9,646.6,39.1,168,2218,20,0,21,51,35,0,29,175,81,52.3813,13.0622
3987,Potsdam,Brandenburg,2011-01-15,20110101,20111231,4.96,10.13,14.82,6.06,3,2011.9,26.8,33.3,-13.5,606.9,57.3,6,228,27,0,32,21,13,0,24,194,81,52.3813,13.0622
3987,Potsdam,Brandenburg,2012-01-15,20120101,20121231,5.42,9.55,13.96,5.56,2.94,1837.3,27.6,36.2,-19.6,606,45.5,33,157,28,0,28,20,12,1,28,205,81,52.3813,13.0622
3987,Potsdam,Brandenburg,2013-01-15,20130101,20131231,5.74,9.36,13.51,5.66,2.77,1616.4,NA,35.1,-13.7,682.1,37.5,NA,NA,10,0,24,44,12,0,29,200,81,52.3813,13.0622
3987,Potsdam,Brandenburg,2014-01-15,20140101,20141231,5.58,10.95,15.49,7.03,2.83,1815.3,22.7,34.7,-13.4,541.6,49.4,26,106,24,0,30,18,8,0,34,246,81,52.3813,13.0622
3987,Potsdam,Brandenburg,2015-01-15,20150101,20151231,5.35,10.66,15.35,6.48,3,1943,33.4,37.6,-7.1,565.9,46.3,20,74,43,2,25,21,16,0,21,225,81,52.3813,13.0622
3987,Potsdam,Brandenburg,2016-01-15,20160101,20161231,5.53,10.3,14.73,6.28,2.79,1821.5,26.5,35.4,-12,503.3,23.3,16,55,23,0,24,20,19,1,39,228,81,52.3813,13.0622
3987,Potsdam,Brandenburg,2017-01-15,20170101,20171231,5.78,10.06,14.28,6.34,2.91,1672.25,30.8,32.3,-10.3,746,73.5,24,133,29,1,26,40,27,0,27,238,81,52.3813,13.0622
3987,Potsdam,Brandenburg,2018-01-15,20180101,20181231,4.93,11.18,16.13,6.69,2.84,2244.79,28.2,37.8,-13.3,345.8,32.4,17,20,30,0,18,19,7,0,22,200,81,52.3813,13.0622
3987,Potsdam,Brandenburg,2019-01-15,20190101,20191231,5.21,11.28,16.04,6.92,2.95,2014.21,25.7,38.4,-7.2,542.7,79.7,4,6,26,0,23,10,9,0,25,235,81,52.3813,13.0622
3987,Potsdam,Brandenburg,2020-01-15,NA,NA,5.48,11.09,15.82,6.73,2.85,2049.8,25.2,36.4,-5,498.7,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,52.3813,13.0622
3988,Potsdam (Saekularstation),Brandenburg,1886-01-15,NA,NA,NA,8.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,52.3822,13.0622
3988,Potsdam (Saekularstation),Brandenburg,1887-01-15,NA,NA,NA,7.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,52.3822,13.0622
3988,Potsdam (Saekularstation),Brandenburg,1888-01-15,NA,NA,NA,7.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,52.3822,13.0622
3988,Potsdam (Saekularstation),Brandenburg,1893-01-15,18930101,18931231,6.37,8.13,12.59,3.88,3.28,1871.8,NA,33,-25.7,498.7,34.2,NA,525,92,9,25,0,17,0,47,0,81,52.3822,13.0622
3988,Potsdam (Saekularstation),Brandenburg,1894-01-15,18940101,18941231,6.72,8.45,12.59,4.89,3.27,1580.6,NA,35.8,-18.9,624.5,39.2,NA,30,70,14,29,0,8,2,51,0,81,52.3822,13.0622
3988,Potsdam (Saekularstation),Brandenburg,1895-01-15,18950101,18951231,6.54,7.83,12.43,3.89,2.99,1753.4,NA,34.9,-18.3,551.4,32.2,NA,1445,71,13,31,0,17,4,55,0,81,52.3822,13.0622
3988,Potsdam (Saekularstation),Brandenburg,1896-01-15,18960101,18961231,6.82,8.09,12.33,4.4,3.2,1618.3,NA,31.6,-11.3,585.6,32.7,NA,341,63,17,33,0,7,3,57,0,81,52.3822,13.0622
3988,Potsdam (Saekularstation),Brandenburg,1897-01-15,18970101,18971231,6.7,8.06,12.42,4.48,3.04,1554.5,NA,32.5,-16.1,521.9,21.3,NA,661,65,12,26,0,10,1,58,0,81,52.3822,13.0622
3988,Potsdam (Saekularstation),Brandenburg,1898-01-15,18980101,18981231,6.85,8.86,13.15,5.27,2.85,1461.9,NA,33.1,-7.9,639.5,29.1,NA,52,56,15,18,0,12,6,57,0,81,52.3822,13.0622
3988,Potsdam (Saekularstation),Brandenburg,1899-01-15,18990101,18991231,6.32,8.44,13.16,4.58,2.75,1797.5,NA,30.9,-19.6,617.5,45.7,NA,315,63,10,28,0,12,3,36,0,81,52.3822,13.0622
3988,Potsdam (Saekularstation),Brandenburg,1900-01-15,19000101,19001231,6.47,8.62,13.04,4.89,2.78,1725.4,NA,34.2,-14,596.5,19,NA,363,61,6,34,0,13,1,51,0,81,52.3822,13.0622
3988,Potsdam (Saekularstation),Brandenburg,1901-01-15,19010101,19011231,5.93,8.08,12.73,4.07,2.62,1717,NA,31.7,-17.6,592.9,52.5,NA,266,49,7,28,0,14,6,44,0,81,52.3822,13.0622
3988,Potsdam (Saekularstation),Brandenburg,1902-01-15,19020101,19021231,6.59,7.01,11.28,3.35,2.91,1426,NA,31,-16.7,586.3,44.1,NA,167,57,9,30,0,16,3,38,0,81,52.3822,13.0622
3988,Potsdam (Saekularstation),Brandenburg,1903-01-15,19030101,19031231,6.33,8.69,13.12,4.94,3.01,1355.3,NA,32.4,-13.7,581.1,37.1,NA,65,61,14,27,0,23,1,26,0,81,52.3822,13.0622
3988,Potsdam (Saekularstation),Brandenburg,1904-01-15,19040101,19041231,6.71,8.58,12.97,4.64,2.93,1463.7,NA,35.9,-10.6,450.8,48.9,NA,143,47,13,15,0,5,4,32,0,81,52.3822,13.0622
3988,Potsdam (Saekularstation),Brandenburg,1905-01-15,19050101,19051231,6.75,8.26,12.46,4.81,3.07,1503.3,NA,34.8,-15.6,732.9,32.8,NA,27,50,13,37,0,12,2,26,0,81,52.3822,13.0622
3988,Potsdam (Saekularstation),Brandenburg,1906-01-15,19060101,19061231,6.4,8.8,13.38,5.02,2.79,1633.6,NA,32.9,-14.6,617,28.6,NA,307,54,8,32,0,11,2,35,0,81,52.3822,13.0622
